trail_id,trail_name,national_park,state,popularity,length,elevation,difficulty,route_type,rating,num_reviews,trailhead_lat,trailhead_long
10032086,Pinto Lake Trail,Sequoia National Park,California,2.5,15.0,1753.8,5,out and back,5.0,1,36.45331,-118.5968
10027565,Vidette Meadow Trail,Kings Canyon National Park,California,2.5,21.4,1788.9,5,out and back,0.0,0,36.77253,-118.34124
10269463,Candlestein Pass Trail,Joshua Tree National Park,California,2.5,4.0,126.8,1,out and back,4.0,2,34.01195,-116.16811
10268353,Bishop Pass Trail,Kings Canyon National Park,California,2.5,21.8,1721.8,5,out and back,4.5,2,37.16922,-118.56599
10027721,Summit Lake to Kings Creek Trail,Lassen Volcanic National Park,California,2.5,5.1,194.8,1,out and back,4.0,1,40.49803,-121.42714
10270279,Lower Telephone Canyon,Death Valley National Park,California,2.4,4.9,362.7,3,out and back,0.0,0,36.48687,-117.19928
10022580,Bench Lake Trail,Kings Canyon National Park,California,2.4,22.3,2202.8,7,out and back,4.0,1,37.00979,-118.32743
10400643,Mastodon Peak and Eagle Mountain,Joshua Tree National Park,California,2.4,12.3,832.7,3,loop,5.0,1,33.73717,-115.81073
10311964,Quail Mountain from Covington Crest Trailhead,Joshua Tree National Park,California,2.4,8.8,580.9,3,out and back,4.0,2,34.00958,-116.3057
10038390,Junction Meadow Via Kearsarge Pass and Bubbs Creek Trails,Kings Canyon National Park,California,2.4,20.0,1916.0,5,out and back,4.0,2,36.77249,-118.34127
10266321,The Farm Trail,Redwood National Park,California,2.4,0.3,29.9,1,loop,3.5,3,41.52675,-124.07919
10041493,Dream Lake Trail,Lassen Volcanic National Park,California,2.3,1.4,36.0,1,out and back,4.0,1,40.44319,-121.39741
10264127,Sugar Pine Grove Trail,Yosemite National Park,California,2.3,5.4,129.8,1,out and back,2.0,1,37.76352,-119.84258
10262823,Crescent Meadow to Tamarack Lake,Sequoia National Park,California,2.3,28.7,2685.9,5,out and back,0.0,0,36.55465,-118.74871
10312153,Tuolumne Meadows to Vogelsang Pass,Yosemite National Park,California,2.3,20.7,984.8,5,out and back,3.0,1,37.87729,-119.35326
10002139,John Muir Trail From Tioga Pass Road to the Merced River,Yosemite National Park,California,2.3,16.4,635.8,5,point to point,5.0,1,37.87335,-119.38266
10420957,Hetch Hechy Reservoir to Sierra Crest Backpacking Loop,Yosemite National Park,California,2.3,88.5,5573.9,7,loop,4.0,1,37.94643,-119.78756
10267055,Bearpaw Meadow Via Paradise Ridge Trail,Sequoia National Park,California,2.3,26.5,2571.0,3,out and back,0.0,0,36.465090000000004,-118.67092
10294566,Yosemite High Country Open Loop,Yosemite National Park,California,2.3,42.6,2681.9,5,point to point,0.0,0,37.82575,-119.4701
10269474,Love Land Wash,Joshua Tree National Park,California,2.3,2.7,151.8,1,loop,3.0,1,34.00938,-116.05554
10371837,Little Bridge Canyon Trail,Death Valley National Park,California,2.3,6.0,568.8,5,out and back,4.0,3,36.60106,-117.09666
10270249,Tule Springs,Death Valley National Park,California,2.3,0.5,0.9,1,out and back,3.5,2,36.24328,-116.88165
10040302,Clark Range Viewpoint,Yosemite National Park,California,2.2,2.9,66.8,3,out and back,2.5,2,37.74499,-119.80146
10027722,Corral Meadow Loop Trail,Lassen Volcanic National Park,California,2.2,9.8,561.7,3,out and back,3.0,1,40.48827,-121.42236
10037320,Rowell Trailhead to Comanche Meadows,Kings Canyon National Park,California,2.2,12.5,965.0,5,out and back,0.0,0,36.72279,-118.7653
10264130,Westfall Meadows Trail,Yosemite National Park,California,2.2,3.3,97.8,1,out and back,3.0,1,37.67034,-119.62806
10291229,Tamarack Flat to Yosemite Valley,Yosemite National Park,California,2.2,16.0,1084.8,7,point to point,4.0,2,37.75212,-119.73696
10418330,Big SEKI Loop,Kings Canyon National Park,California,2.2,145.2,10944.8,7,loop,5.0,2,36.79608,-118.58322
10259085,McCabe Lakes Trail,Yosemite National Park,California,2.1,29.8,1738.0,3,out and back,0.0,0,38.10867,-119.27884
10528381,Generals Highway Scenic Drive,Sequoia National Park,California,2.1,45.8,2566.7,1,point to point,4.5,3,36.48604,-118.83767
10344453,Tharp's Log and Huckleberry Trail Loop,Sequoia National Park,California,2.1,2.2,71.9,1,loop,5.0,2,36.55489,-118.74907
10264672,Skunk Point Loop,Channel Islands National Park,California,2.1,6.1,75.9,1,loop,0.0,0,33.97871,-120.01049
10341188,Wowona to Half Dome to Yosemite Valley,Yosemite National Park,California,2.1,32.2,2477.7,5,point to point,5.0,2,37.54839,-119.634
10336074,Vogelsang Basin Loop via John Muir Trail,Yosemite National Park,California,2.1,42.0,2094.9,3,loop,5.0,1,37.87196,-119.34929
10038496,Twin Meadows Trail,Lassen Volcanic National Park,California,2.0,4.7,226.8,3,out and back,2.0,1,40.46002,-121.47469
10320139,Lake Eleanor to Laurel Lake,Yosemite National Park,California,2.0,18.5,979.9,5,out and back,0.0,0,37.97386,-119.88249
10314387,Onion Valley to Horseshoe Meadows,Sequoia National Park,California,2.0,66.6,5021.0,5,point to point,0.0,0,36.77252,-118.34124
10299404,Deer Cove To Cedar Grove,Kings Canyon National Park,California,2.0,12.7,1432.0,7,point to point,5.0,1,36.80398,-118.71388
10478797,Old Dale Road: Pinto Basin Road to Route 62,Joshua Tree National Park,California,2.0,25.8,253.0,3,point to point,5.0,3,33.82808,-115.75899
10269467,Negropolis Trail,Joshua Tree National Park,California,2.0,1.4,128.9,1,out and back,0.0,0,34.0656,-116.2294
10022053,Skidoo OHV Road,Death Valley National Park,California,2.0,17.2,496.8,3,out and back,0.0,0,36.38589,-117.15093
10264120,Yosemite Creek Trail to Yosemite Creek Campground,Yosemite National Park,California,2.0,3.5,97.8,3,out and back,4.0,1,37.85196,-119.57786
10396556,Manly Beacon via Zabriskie Point and Gower Gulch,Death Valley National Park,California,2.0,3.2,164.9,3,loop,4.5,2,36.42094,-116.81009
10018608,Hidden Valley OHV Drive,Death Valley National Park,California,2.0,29.4,817.8,3,out and back,4.0,1,36.75999,-117.54233
10264122,Cascade Creek from Tamarack Campground Trail,Yosemite National Park,California,2.0,4.4,236.8,3,out and back,4.0,2,37.75213,-119.73697
10396557,"Red Canyon, Manly Beacon, Zabriskie Point Loop",Death Valley National Park,California,1.9,4.7,358.7,3,loop,3.5,3,36.4208,-116.81035
10315438,Raker Peak Loop,Lassen Volcanic National Park,California,1.9,3.6,346.9,3,loop,5.0,1,40.51578,-121.4651
10259106,Merced River High Trail,Yosemite National Park,California,1.9,46.7,2644.7,5,loop,0.0,0,37.73256,-119.55788
10472836,Crystal Lake Trail,Lassen Volcanic National Park,California,1.9,1.0,114.9,3,out and back,5.0,2,40.45434,-121.29614
10269465,Reggie Dome,Joshua Tree National Park,California,1.9,0.9,15.8,1,out and back,0.0,0,34.0409,-116.18523
10042325,Paradise Peak,Sequoia National Park,California,1.9,9.4,919.0,5,out and back,0.0,0,36.46497,-118.67094
10270254,Pride Rock,Death Valley National Park,California,1.9,2.5,4.0,1,out and back,0.0,0,36.60836,-117.14413
10332210,Huckleberry Trail to Alta Trail Loop,Sequoia National Park,California,1.9,4.4,253.0,3,loop,4.0,1,36.56486,-118.77271
10031446,Santa Barbara Island Loop,Channel Islands National Park,California,1.8,5.5,329.8,3,loop,5.0,1,33.48152,-119.02957
10257652,South Fork of the Tuolumne Trail,Yosemite National Park,California,1.8,3.2,191.7,3,out and back,4.0,1,37.78432,-119.74133
10308381,Pohono Trail via McGurk Meadow Trail,Yosemite National Park,California,1.8,15.4,1265.8,3,out and back,4.0,2,37.67049,-119.62791
10258344,Visitor Contact Station to Vista Point,Pinnacles National Park,California,1.8,0.3,13.7,1,out and back,4.0,2,36.47744,-121.22545
10483854,Rattlesnake Canyon from Indian Cove Picnic Area,Joshua Tree National Park,California,1.8,2.8,120.7,1,out and back,5.0,1,34.08599,-116.14036
10388993,Scotty's Spring,Death Valley National Park,California,1.8,11.1,748.0,5,out and back,4.5,2,35.91984,-116.68249
10040394,Pinon Mesa via Hummingbird Spring Trail,Death Valley National Park,California,1.8,3.5,305.7,3,out and back,2.0,1,36.24851,-117.12722
10293872,White Wolf to Upper Yosemite Falls to Yosemite Valley Lodge,Yosemite National Park,California,1.7,14.0,306.9,5,point to point,3.0,1,37.86983,-119.64895
10335544,White Mountain via Sawmill Walk-in Campground,Yosemite National Park,California,1.7,6.6,606.9,5,out and back,4.0,1,37.95597,-119.26656
10257653,Aspen Valley Trail,Yosemite National Park,California,1.7,13.0,1175.9,5,point to point,0.0,0,37.8841,-119.85089
10003914,Jakey Lake Trail,Lassen Volcanic National Park,California,1.7,5.9,345.9,1,out and back,3.0,1,40.46698,-121.30947
10257658,White Wolf to Smith Meadow Trail,Yosemite National Park,California,1.7,15.9,682.8,3,out and back,0.0,0,37.87246,-119.64933
10257676,Mather Ranger Station to Smith Meadow Trail,Yosemite National Park,California,1.7,17.4,938.8,3,out and back,4.0,2,37.89321,-119.84106
10336695,Crescent Lake from Chilnualna Falls Trailhead,Yosemite National Park,California,1.7,18.7,1401.8,5,out and back,4.0,1,37.548,-119.63454
10372809,"Trans Sierra Trip: Colby Pass Trail, High Sierra Trail, John Muir Trail, Mount Whitney, PCT",Sequoia National Park,California,1.7,74.9,5409.9,7,point to point,5.0,1,36.74089,-118.73841
10327774,Tamarack Creek to El Capitan,Yosemite National Park,California,1.7,10.9,691.9,5,point to point,0.0,0,37.78419,-119.74113
10517641,"Butte Lake, Cluster Lakes and Cinder Cone Loop",Lassen Volcanic National Park,California,1.6,20.3,837.0,5,loop,4.0,5,40.56481,-121.30189
10462912,Big 4 Mines OHV Trail,Death Valley National Park,California,1.6,16.2,485.9,1,out and back,4.0,1,36.34264,-117.38866
10111637,Careys Castle Trail [CLOSED],Joshua Tree National Park,California,1.6,7.5,388.9,3,out and back,3.5,10,33.69963,-115.6785
10261704,Jack Gunn Maltese Peak Trail,Death Valley National Park,California,1.6,1.1,134.7,3,loop,0.0,0,36.43698,-117.60708
10270286,Jubilee Mountain,Death Valley National Park,California,1.6,2.2,358.7,5,out and back,0.0,0,35.91015,-116.57937
10351113,Big Oak Flat Road to Tuloumne Meadows,Yosemite National Park,California,1.5,52.2,5156.9,7,point to point,5.0,1,37.71447,-119.73634
10257657,White Wolf to Aspen Valley Trail,Yosemite National Park,California,1.5,18.6,638.9,3,out and back,3.0,1,37.87234,-119.64932
10331143,Miguel Meadow to Lake Eleanor to Laurel Lake Loop,Yosemite National Park,California,1.5,25.0,1414.9,3,loop,0.0,0,37.94645,-119.78757
10310060,Mount Whitney from Cottonwood Lakes Walk in Campground,Sequoia National Park,California,1.5,29.5,2806.9,5,point to point,0.0,0,36.45314,-118.16989
10369012,Grand Canyon of the Tuolumne and Rogers Lake,Yosemite National Park,California,1.5,41.4,3213.8,5,out and back,0.0,0,37.86983,-119.64895
10480470,Tamarack Flat to Eagle Peak,Yosemite National Park,California,1.5,20.1,1464.0,7,out and back,0.0,0,37.75067,-119.73356
10327394,Hetch Hetchy to Yosemite Valley,Yosemite National Park,California,1.5,56.7,3039.8,5,out and back,0.0,0,37.87995,-119.84984
10003613,Elephant Seal Cove Trail,Channel Islands National Park,California,1.4,3.3,250.9,3,out and back,4.0,1,33.48146,-119.02955
10290223,Silver Lake to Yosemite Village,Yosemite National Park,California,1.4,52.7,2710.0,7,point to point,0.0,0,37.78258,-119.12859
10259149,Pleasant Valley To El Dorado Mine and Pinto Basin,Joshua Tree National Park,California,1.4,17.1,491.9,3,out and back,0.0,0,33.92358,-116.05416
10316147,Inyo Mine Trail,Death Valley National Park,California,1.4,0.8,72.8,3,out and back,4.5,2,36.49337,-116.70383
10297082,May Lake Camp to Yosemite Valley,Yosemite National Park,California,1.4,28.3,1969.9,5,point to point,0.0,0,37.81176,-119.50901
10258330,Visitor Center to Butterfield Homestead Trail,Pinnacles National Park,California,1.4,4.5,46.9,1,out and back,5.0,1,36.49437,-121.14585
10484490,Redwood Creek Trail,Kings Canyon National Park,California,1.3,4.1,255.7,3,out and back,4.5,2,36.70906,-118.92146
10484535,Rae Lake via Bubbs Creek,Kings Canyon National Park,California,1.3,35.6,2603.0,7,out and back,4.0,1,36.79494,-118.58292
10039797,Poopenaut Valley Trail,Yosemite National Park,California,1.3,2.1,379.8,5,out and back,1.5,4,37.91005,-119.81475
10383306,Mt. Lyell Base via John Muir and Rush Creek Trail,Yosemite National Park,California,1.3,29.1,1924.8,7,out and back,3.0,1,37.78311,-119.12791
10483742,Titus Canyon Narrows,Death Valley National Park,California,1.3,1.2,73.8,1,out and back,0.0,0,36.82184,-117.17427
10420666,Florence Lake via Kings Canyon on the John Muir and Pacific Crest Trail,Kings Canyon National Park,California,1.3,78.8,4553.7,5,point to point,5.0,1,36.79494,-118.58292
10523443,Lake Eleanor Campground,Yosemite National Park,California,1.3,4.8,232.0,3,out and back,5.0,1,37.97428,-119.90277
10428358,White Wolf to Piute Creek and the Grand Canyon of the Tuolumne River,Yosemite National Park,California,1.3,22.3,1422.8,5,out and back,5.0,2,37.86983,-119.64895
10257656,White Wolf to Aspen Valley Trail,Yosemite National Park,California,1.3,10.6,446.8,3,out and back,0.0,0,37.86981,-119.64868
10485496,Goler Wash and Mengal Pass Route,Death Valley National Park,California,1.3,61.6,1521.0,5,out and back,5.0,1,36.0337,-117.28167
10527706,Boiling Springs Lake via Kings Creek and Pacific Crest Trail,Lassen Volcanic National Park,California,1.2,13.9,742.8,5,loop,4.0,2,40.49455,-121.42319
10522184,Diving Board,Yosemite National Park,California,1.2,12.5,1241.8,7,out and back,5.0,1,37.73477,-119.56597
10467435,Bishop OHV Loop,Kings Canyon National Park,California,1.2,137.6,6509.9,3,loop,0.0,0,37.3714,-118.39686
10540716,Montañon Ridge Loop,Channel Islands National Park,California,1.1,9.4,528.8,5,loop,5.0,2,34.0493,-119.56288
10541145,Rattle Snake Canyon to Oh-Bay-Yo-Yo Shelter Hike,Joshua Tree National Park,California,1.1,6.0,321.9,3,out and back,3.0,1,34.09307,-116.15632
10015941,Arch Point Loop Trail,Channel Islands National Park,California,1.0,2.4,123.7,3,loop,0.0,0,33.48062,-119.02959
10527108,"Snow Creek, May Lake and Clouds Rest Loop",Yosemite National Park,California,1.0,33.5,2578.0,5,loop,0.0,0,37.73936,-119.5706
10501331,John Muir Trail,Yosemite National Park,California,1.0,211.0,13165.8,3,point to point,0.0,0,36.58686,-118.24013
10541171,Porcupine Wash Ruby Lee Mill Site Trail,Joshua Tree National Park,California,1.0,7.6,239.0,3,out and back,0.0,0,33.84594,-115.77769
10541099,"5 Tanks Including Twin Tanks, Ivanpah and Live Oak Tanks",Joshua Tree National Park,California,0.9,5.3,111.9,3,loop,0.0,0,33.98986,-116.02328
10541084,Pinto Basin Fried Liver Wash,Joshua Tree National Park,California,0.9,9.4,175.0,3,out and back,0.0,0,33.91086,-115.86521
10541116,Rock Caves Loop,Joshua Tree National Park,California,0.9,4.1,86.0,3,loop,0.0,0,34.01167,-116.16202
10541144,Covington Loop Segment and Deer Horn Trail,Joshua Tree National Park,California,0.9,4.2,187.8,3,out and back,0.0,0,34.03196,-116.31427
10497238,"North Dome, Tenaya Lake, Half Dome and Happy Isles via Snow Creek and John Muir Trail",Yosemite National Park,California,0.9,57.8,4836.0,7,point to point,0.0,0,37.74842,-119.58746
10458560,Hunter Mountain OHV Road,Death Valley National Park,California,0.8,10.7,684.9,3,point to point,5.0,1,36.60175,-117.46085
10483879,Alger Lakes via Mono Pass and Parker Pass Trails,Yosemite National Park,California,0.8,22.5,1528.0,5,out and back,3.0,1,37.89104,-119.2629
10461840,Death Valley Buttes,Death Valley National Park,California,0.7,3.7,449.0,5,out and back,0.0,0,36.723910000000004,-116.97807
10258991,Wetland Boardwalk,Redwood National Park,California,0.7,0.2,0.0,1,out and back,1.5,3,41.28686,-124.08977
10540136,Juniper Lake to Butte Lake Loop,Lassen Volcanic National Park,California,0.4,22.0,910.7,5,loop,4.0,2,40.46665,-121.30926
10541335,Bridalveil Creek Campground to Ostrander Lake Loop,Yosemite National Park,California,0.2,21.6,1123.8,3,loop,0.0,0,37.66364,-119.62455
10545116,Tenaya Lake to Half Dome Loop,Yosemite National Park,California,0.0,22.9,2124.8,5,loop,5.0,3,37.82686,-119.46842
10026705,Emerald Lake Trail,Rocky Mountain National Park,Colorado,83.0,3.1,215.8,3,out and back,4.5,2991,40.31177,-105.64533
10235688,Sky Pond via Glacier Gorge Trail,Rocky Mountain National Park,Colorado,65.5,8.1,538.0,5,out and back,5.0,1599,40.31052,-105.64032
10008208,Gem Lake Trail,Rocky Mountain National Park,Colorado,54.6,3.1,301.8,3,out and back,4.5,1651,40.39644,-105.51299
10012319,The Loch Lake Trail via Glacier Gorge Trail,Rocky Mountain National Park,Colorado,52.0,5.4,326.7,3,out and back,5.0,841,40.31047,-105.64035
10031204,Alberta Falls Trail,Rocky Mountain National Park,Colorado,45.8,1.6,76.8,1,out and back,4.5,866,40.31052,-105.64034
10026711,Chasm Lake,Rocky Mountain National Park,Colorado,45.0,9.4,792.8,5,out and back,5.0,888,40.27267,-105.55684
10264164,Dream Lake Trail,Rocky Mountain National Park,Colorado,44.4,2.0,129.8,1,out and back,4.5,883,40.31194,-105.64562
10238357,Bear Lake Nature Trail,Rocky Mountain National Park,Colorado,39.1,0.7,12.8,1,loop,4.5,724,40.31191,-105.64577
10235698,Twin Sisters Peak Trail,Rocky Mountain National Park,Colorado,38.8,7.5,766.9,5,out and back,4.5,824,40.30648,-105.53711
10035513,Ouzel Falls via Wild Basin Trail from Sandbeach Lake,Rocky Mountain National Park,Colorado,38.7,7.4,361.8,3,out and back,4.5,614,40.21337,-105.55047
10010318,Deer Mountain Trail,Rocky Mountain National Park,Colorado,37.8,5.6,426.7,3,out and back,4.5,927,40.3868,-105.60978
10041185,Lake Haiyaha,Rocky Mountain National Park,Colorado,34.4,3.6,257.9,3,out and back,4.5,448,40.3119,-105.64607
10031203,"Mills Lake, Black Lake, Frozen Lake Trail",Rocky Mountain National Park,Colorado,33.5,11.0,770.8,5,out and back,5.0,397,40.31051,-105.6403
10043053,Fern Lake Trail,Rocky Mountain National Park,Colorado,33.0,7.1,442.9,3,out and back,4.5,522,40.35486,-105.63112
10249728,Bridal Veil Falls via Cow Creek Trail,Rocky Mountain National Park,Colorado,32.1,6.1,293.8,3,out and back,4.5,476,40.43087,-105.50054
10112141,The Keyhole and Longs Peak via Longs Peak Trail,Rocky Mountain National Park,Colorado,31.7,7.4,1496.9,5,out and back,5.0,550,40.27212,-105.55682
10028391,Bierstadt Lake Loop Trail,Rocky Mountain National Park,Colorado,31.1,3.2,190.8,3,loop,4.5,496,40.32048,-105.62367
10238728,Glacier Gorge Trail,Rocky Mountain National Park,Colorado,28.8,2.8,122.8,1,out and back,4.5,250,40.310810000000004,-105.63979
10235677,Cub Lake Trail Loop,Rocky Mountain National Park,Colorado,28.4,6.0,226.8,3,loop,4.5,496,40.35552,-105.61602
10235706,Mount Ida Trail,Rocky Mountain National Park,Colorado,28.4,9.2,723.9,5,out and back,5.0,344,40.42021,-105.81138
10030658,Adams Falls Trail,Rocky Mountain National Park,Colorado,28.2,0.7,29.9,1,loop,4.5,522,40.23941,-105.79999
10011242,Flattop Mountain Trail,Rocky Mountain National Park,Colorado,26.7,8.2,874.8,5,out and back,4.5,340,40.31198,-105.64543
10026708,Sprague Lake Trail,Rocky Mountain National Park,Colorado,26.2,0.8,9.8,1,loop,4.5,370,40.32038,-105.60776
10035508,Cascade Falls,Rocky Mountain National Park,Colorado,25.2,7.4,205.7,1,out and back,4.5,368,40.25664,-105.81443
10111552,Hallett Peak,Rocky Mountain National Park,Colorado,23.6,9.2,991.8,5,out and back,5.0,267,40.31212,-105.64634
10003209,Timberline Falls and Sky Pond Trail,Rocky Mountain National Park,Colorado,23.2,9.3,659.0,5,loop,5.0,107,40.31192,-105.64562
10037044,Odessa Lake Via Fern Lake Trail,Rocky Mountain National Park,Colorado,22.8,8.3,610.8,3,out and back,4.5,175,40.31176,-105.64456
10028402,High Dune Trail,Great Sand Dunes National Park and Preserve,Colorado,22.6,3.0,191.7,5,out and back,5.0,309,37.73995,-105.51672
10235697,Nymph Lake Trail,Rocky Mountain National Park,Colorado,22.0,1.2,79.9,1,out and back,4.5,222,40.31192,-105.646
10041193,Copeland Falls to Calypso Cascades,Rocky Mountain National Park,Colorado,21.7,3.5,184.7,1,out and back,4.5,267,40.20774,-105.5665
10235739,Black Lake Trail,Rocky Mountain National Park,Colorado,21.3,9.7,500.8,5,out and back,5.0,158,40.31198,-105.64574
10235712,East Inlet Trail to Lone Pine Lake,Rocky Mountain National Park,Colorado,21.2,10.6,546.8,3,out and back,4.5,277,40.23919,-105.79968
10003950,Sandbeach Lake Trail,Rocky Mountain National Park,Colorado,21.1,8.6,635.8,5,out and back,4.5,240,40.21967,-105.53451
10235699,Ouzel Lake Trail,Rocky Mountain National Park,Colorado,21.0,9.4,513.0,3,out and back,4.5,228,40.20762,-105.56664
10317586,Mills Lake via Glacier Gorge Trail,Rocky Mountain National Park,Colorado,20.9,4.9,254.8,3,out and back,5.0,141,40.31037,-105.64033
10041187,Alluvial Fan Trail,Rocky Mountain National Park,Colorado,20.6,0.7,61.9,1,out and back,4.5,240,40.4098,-105.63232
10026713,West Creek Falls,Rocky Mountain National Park,Colorado,20.3,4.3,424.9,3,out and back,4.5,135,40.43091,-105.50057
10038099,Lily Lake,Rocky Mountain National Park,Colorado,19.7,0.8,13.7,1,loop,4.5,232,40.30646,-105.53796
10292656,Bear Lake to Alberta Falls to Mills Lake,Rocky Mountain National Park,Colorado,19.5,5.4,285.9,3,out and back,5.0,113,40.31206,-105.64635
10026702,Ute Trail - Tombstone Ridge,Rocky Mountain National Park,Colorado,19.1,5.6,582.8,3,out and back,4.5,183,40.39341,-105.69536
10012254,Lawn Lake Trail,Rocky Mountain National Park,Colorado,19.0,11.8,764.7,5,out and back,4.5,190,40.40715,-105.62625
10297828,Ouzel Falls via Wild Basin Trail,Rocky Mountain National Park,Colorado,18.7,5.3,290.8,3,out and back,4.5,238,40.20802,-105.56643
10291251,The Loch and Lake of Glass,Rocky Mountain National Park,Colorado,18.6,7.8,536.8,3,out and back,5.0,104,40.31177,-105.64492
10033941,Estes Cone via Eugena Mine and Longs Peak Trail,Rocky Mountain National Park,Colorado,18.5,6.0,582.8,3,out and back,4.5,193,40.27209,-105.55684
10235681,Andrews Tarn and Andrews Glacier Trail,Rocky Mountain National Park,Colorado,18.4,8.4,688.8,5,out and back,5.0,70,40.31035,-105.6404
10033876,Petroglyph Point Trail,Mesa Verde National Park,Colorado,18.2,2.6,132.0,3,loop,4.5,240,37.18421,-108.48892
10235802,Bridal Veil Falls Via Lumpy Ridge Trails,Rocky Mountain National Park,Colorado,18.0,12.5,910.7,5,loop,4.5,141,40.39655,-105.51255
10002801,Ypsilon Lake Trail,Rocky Mountain National Park,Colorado,17.9,10.5,988.8,3,out and back,4.5,190,40.40726,-105.62615
10363771,Bear Lake to Sky Pond via Glacier Gorge Trail,Rocky Mountain National Park,Colorado,17.8,8.7,573.9,5,out and back,5.0,140,40.3118,-105.64531
10001492,Calypso Cascades via Allenspark Trail,Rocky Mountain National Park,Colorado,17.5,5.7,387.7,3,out and back,4.5,131,40.19372,-105.54231
10293112,Lake Helene via Fern Lake Trail,Rocky Mountain National Park,Colorado,17.3,6.1,410.9,3,out and back,4.5,146,40.31195,-105.64558
10005393,Bluebird Lake Trail,Rocky Mountain National Park,Colorado,16.7,12.1,809.9,5,out and back,4.5,111,40.20789,-105.56648
10293307,"Nymph, Dream, Haiyaha and Loch Vale Lakes Loop",Rocky Mountain National Park,Colorado,16.5,7.9,506.0,3,loop,4.5,62,40.31194,-105.64562
10258578,Cub Lake,Rocky Mountain National Park,Colorado,16.5,5.1,221.9,3,out and back,4.0,206,40.356,-105.61596
10235741,East Inlet Trail to Lake Verna,Rocky Mountain National Park,Colorado,16.5,12.9,661.7,5,out and back,5.0,72,40.23948,-105.79985
10030593,Warner Point Nature Trail,Black Canyon of the Gunnison National Park,Colorado,16.3,1.5,123.7,1,out and back,4.5,173,38.56251,-107.74201
10320915,Gem Lake Trail and Lumpy Ridge Loop,Rocky Mountain National Park,Colorado,16.0,4.4,344.7,3,loop,4.5,149,40.39649,-105.51273
10272716,Continental Divide National Scenic Trail (CDNST) Loop,Rocky Mountain National Park,Colorado,15.7,28.8,1510.9,7,loop,4.5,48,40.30742,-105.8408
10000412,Chasm Falls Trail via Old Fall River Road,Rocky Mountain National Park,Colorado,15.6,2.5,141.7,3,out and back,4.0,101,40.41424,-105.65535
10010458,Timber Lake Trail,Rocky Mountain National Park,Colorado,15.5,9.9,716.0,3,out and back,4.5,128,40.39963,-105.84758
10106086,Cliff Palace Loop Trail,Mesa Verde National Park,Colorado,15.2,0.4,25.9,1,loop,4.5,87,37.16609,-108.47224
10289358,Mills Lake and The Loch,Rocky Mountain National Park,Colorado,15.2,7.0,418.8,3,out and back,5.0,23,40.3104,-105.64032
10235810,Green Mountain Trail,Rocky Mountain National Park,Colorado,14.8,3.5,214.9,3,out and back,4.5,158,40.30741,-105.84094
10248248,Flat Top Mountain and Fern Lake Trail,Rocky Mountain National Park,Colorado,14.8,10.4,417.0,3,point to point,4.5,77,40.3119,-105.64597
10296119,Alberta Falls and Bear Lake,Rocky Mountain National Park,Colorado,14.5,2.5,127.7,3,out and back,4.5,77,40.31206,-105.64575
10263499,Gem Trail to Balanced Rock,Rocky Mountain National Park,Colorado,14.4,7.0,516.9,3,out and back,4.5,106,40.39652,-105.51271
10264059,Alpine Ridge Trail,Rocky Mountain National Park,Colorado,14.3,0.7,44.8,1,out and back,4.5,105,40.44121,-105.7542
10290799,Four Lake Loop Trail,Rocky Mountain National Park,Colorado,14.2,6.8,406.0,3,loop,4.5,52,40.31201,-105.64593
10033934,Toll Memorial Trail,Rocky Mountain National Park,Colorado,14.2,1.1,46.9,1,out and back,4.5,100,40.41211,-105.73306
10031845,Mosca Pass Trail,Great Sand Dunes National Park and Preserve,Colorado,14.1,6.4,444.7,3,out and back,4.5,119,37.7341,-105.50849
10235769,Finch Lake via Allenspark Trail,Rocky Mountain National Park,Colorado,14.1,7.3,463.9,3,out and back,4.5,96,40.19359,-105.54227
10284205,"Tyndall Glacier and Nymph, Dream, Emerald, and Haiyaha Lakes",Rocky Mountain National Park,Colorado,14.1,6.3,350.8,3,out and back,4.5,95,40.31172,-105.64553
10267490,Lily Ridge Trail,Rocky Mountain National Park,Colorado,14.0,1.1,59.7,1,loop,4.5,122,40.30674,-105.53803
10033889,Oak Flat Loop Trail,Black Canyon of the Gunnison National Park,Colorado,14.0,1.3,94.8,3,loop,4.0,118,38.55468,-107.68673
10259076,Gunnison Route Trail,Black Canyon of the Gunnison National Park,Colorado,13.9,1.8,542.8,7,out and back,4.5,79,38.55487,-107.68646
10018356,Dunes Trail from Pinyon Flats,Great Sand Dunes National Park and Preserve,Colorado,13.9,4.5,290.8,5,loop,4.5,76,37.74456,-105.50692
10031830,Crystal Lakes Trail,Rocky Mountain National Park,Colorado,13.8,14.5,944.0,5,out and back,5.0,44,40.40715,-105.62623
10293115,Glacier Gorge Trailhead to Jewel Lake,Rocky Mountain National Park,Colorado,13.8,5.9,265.8,3,out and back,4.5,33,40.31043,-105.64037
10271463,Trail Ridge Road,Rocky Mountain National Park,Colorado,13.8,39.0,1186.0,3,point to point,4.5,83,40.38707,-105.6108
10235788,MacGregor Falls Trail,Rocky Mountain National Park,Colorado,13.8,6.2,289.0,3,out and back,4.5,76,40.3965,-105.51345
10249822,Painted Wall View Trail,Black Canyon of the Gunnison National Park,Colorado,13.6,0.2,1.8,1,out and back,4.5,59,38.5805,-107.7161
